transaction_id,date,scheme_name,transaction_type,amount,state,age_group,gender,city_tier
20020,2025-12-04,ICICI Pru Bluechip Direct,Lumpsum,119933,Karnataka,18-25,Male,B30
20021,2025-08-05,Nippon Large Cap Direct,Redemption,417663,Telangana,26-35,Male,T30
20022,2023-03-04,ABSL Frontline Equity Direct,SIP,467471,Kerala,36-45,Male,T30
20023,2023-06-28,ABSL Frontline Equity Direct,SIP,279766,Uttar Pradesh,18-25,Female,T30
20024,2025-05-03,SBI Bluechip Direct,SIP,281008,Delhi,60+,Female,T30
20025,2022-03-03,Nippon Large Cap Direct,SIP,340804,Uttar Pradesh,18-25,Female,T30
20026,2022-09-13,Nippon Large Cap Direct,Lumpsum,302421,Uttar Pradesh,60+,Male,T30
20027,2025-06-10,UTI Flexi Cap Direct,Lumpsum,351410,Telangana,18-25,Male,T30
20028,2022-12-30,Nippon Large Cap Direct,SIP,146669,Kerala,60+,Male,T30
20029,2022-10-16,ABSL Frontline Equity Direct,SIP,483070,Rajasthan,46-60,Male,T30
20030,2024-06-15,Axis Bluechip Direct,Lumpsum,194165,Gujarat,46-60,Female,T30
20031,2025-04-08,HDFC Top 100 Direct,Redemption,475398,Punjab,18-25,Female,B30
20032,2025-04-27,ICICI Pru Bluechip Direct,Redemption,82166,West Bengal,46-60,Female,T30
20033,2022-04-22,Nippon Large Cap Direct,SIP,78121,Tamil Nadu,18-25,Female,B30
20034,2024-06-14,HDFC Top 100 Direct,Lumpsum,15723,West Bengal,46-60,Male,B30
20035,2024-05-21,Nippon Large Cap Direct,SIP,371315,Kerala,36-45,Male,T30
20036,2023-04-12,ABSL Frontline Equity Direct,Lumpsum,174352,Telangana,26-35,Female,B30
20037,2025-07-23,DSP Top 100 Equity Direct,Redemption,415156,Karnataka,60+,Female,B30
20038,2025-04-09,HDFC Top 100 Direct,SIP,390651,Rajasthan,60+,Female,B30
20039,2023-05-11,ABSL Frontline Equity Direct,SIP,378772,Andhra Pradesh,36-45,Male,T30
20040,2023-07-21,Axis Bluechip Direct,SIP,287699,Maharashtra,26-35,Male,T30
20041,2024-02-24,ICICI Pru Bluechip Direct,SIP,254482,Uttar Pradesh,18-25,Female,T30
20042,2025-01-26,Nippon Large Cap Direct,SIP,291139,Maharashtra,18-25,Female,B30
20043,2023-10-21,Kotak Bluechip Direct,Lumpsum,186558,Andhra Pradesh,60+,Male,T30
20044,2025-06-24,ICICI Pru Bluechip Direct,SIP,88949,Tamil Nadu,46-60,Male,T30
20045,2024-11-09,UTI Flexi Cap Direct,SIP,102765,Tamil Nadu,46-60,Female,B30
20046,2025-12-20,Kotak Bluechip Direct,SIP,312081,Uttar Pradesh,46-60,Female,T30
20047,2023-05-16,UTI Flexi Cap Direct,Redemption,424357,Uttar Pradesh,18-25,Female,T30
20048,2022-10-04,SBI Bluechip Direct,SIP,328038,Rajasthan,60+,Male,T30
20049,2023-12-06,Axis Bluechip Direct,SIP,29129,Punjab,36-45,Male,T30
20050,2022-05-07,HDFC Top 100 Direct,SIP,45245,Delhi,36-45,Female,T30
20051,2024-06-02,SBI Bluechip Direct,Redemption,492203,West Bengal,36-45,Female,T30
20052,2023-04-24,Nippon Large Cap Direct,SIP,302823,Telangana,26-35,Male,T30
20053,2023-08-06,SBI Bluechip Direct,SIP,184182,Andhra Pradesh,46-60,Female,T30
20054,2023-09-29,SBI Bluechip Direct,SIP,403276,Rajasthan,18-25,Female,T30
20055,2024-04-28,ABSL Frontline Equity Direct,Redemption,319282,Telangana,46-60,Female,B30
20056,2025-01-03,SBI Bluechip Direct,SIP,212165,Andhra Pradesh,36-45,Female,B30
20057,2023-08-22,DSP Top 100 Equity Direct,SIP,303683,Tamil Nadu,36-45,Male,T30
20058,2024-03-27,Kotak Bluechip Direct,SIP,473480,Gujarat,26-35,Male,T30
20059,2023-10-10,ABSL Frontline Equity Direct,SIP,363280,Punjab,26-35,Female,B30
20060,2024-07-19,ICICI Pru Bluechip Direct,SIP,456729,Karnataka,60+,Male,B30
20061,2024-09-11,ICICI Pru Bluechip Direct,SIP,389761,Punjab,60+,Male,B30
20062,2025-12-17,ICICI Pru Bluechip Direct,Lumpsum,66118,Uttar Pradesh,18-25,Male,B30
20063,2025-11-28,ABSL Frontline Equity Direct,Redemption,207348,Maharashtra,26-35,Male,B30
20064,2024-11-02,DSP Top 100 Equity Direct,Lumpsum,159101,Punjab,18-25,Female,T30
20065,2024-07-14,HDFC Top 100 Direct,Lumpsum,456612,Telangana,18-25,Female,B30
20066,2022-04-10,Kotak Bluechip Direct,SIP,181157,Tamil Nadu,26-35,Female,T30
20067,2025-09-06,SBI Bluechip Direct,Lumpsum,439373,Andhra Pradesh,26-35,Male,B30
20068,2022-12-09,Mirae Asset Large Cap Direct,SIP,462535,Gujarat,36-45,Male,B30
20069,2024-04-20,Mirae Asset Large Cap Direct,SIP,430031,Maharashtra,46-60,Male,T30
20070,2025-07-02,SBI Bluechip Direct,SIP,499971,West Bengal,46-60,Female,T30
20071,2023-12-28,ABSL Frontline Equity Direct,SIP,481338,Maharashtra,26-35,Male,T30
20072,2022-11-05,ABSL Frontline Equity Direct,SIP,395474,Telangana,60+,Female,T30
20073,2023-07-06,DSP Top 100 Equity Direct,SIP,384524,Tamil Nadu,36-45,Female,B30
20074,2025-09-26,Nippon Large Cap Direct,SIP,152010,West Bengal,60+,Female,T30
20075,2022-09-22,HDFC Top 100 Direct,Redemption,114372,Uttar Pradesh,46-60,Female,B30
20076,2022-10-19,DSP Top 100 Equity Direct,Redemption,208112,Punjab,46-60,Male,T30
20077,2024-11-08,UTI Flexi Cap Direct,SIP,272857,Punjab,60+,Male,T30
20078,2023-03-28,Mirae Asset Large Cap Direct,Lumpsum,52064,West Bengal,26-35,Female,T30
20079,2022-04-08,ABSL Frontline Equity Direct,SIP,414335,Delhi,26-35,Male,T30
20080,2023-05-13,SBI Bluechip Direct,SIP,431008,West Bengal,26-35,Male,T30
20081,2025-05-19,DSP Top 100 Equity Direct,SIP,277815,Kerala,36-45,Female,T30
20082,2025-01-17,HDFC Top 100 Direct,SIP,44482,Punjab,46-60,Female,T30
20083,2025-09-24,UTI Flexi Cap Direct,Lumpsum,151899,Kerala,18-25,Female,T30
20084,2024-07-04,ICICI Pru Bluechip Direct,Lumpsum,204261,Andhra Pradesh,46-60,Female,B30
20085,2024-10-26,Kotak Bluechip Direct,Lumpsum,44306,Maharashtra,36-45,Female,T30
20086,2022-08-09,HDFC Top 100 Direct,Redemption,369951,Telangana,60+,Male,T30
20087,2022-10-05,HDFC Top 100 Direct,Redemption,444596,Tamil Nadu,18-25,Female,T30
20088,2024-10-12,DSP Top 100 Equity Direct,SIP,472068,Maharashtra,60+,Male,B30
20089,2025-01-25,ICICI Pru Bluechip Direct,SIP,475081,Andhra Pradesh,46-60,Female,T30
20090,2022-07-03,ABSL Frontline Equity Direct,Lumpsum,373172,Andhra Pradesh,46-60,Male,T30
20091,2024-03-31,ABSL Frontline Equity Direct,Redemption,13086,Rajasthan,60+,Female,T30
20092,2024-12-18,HDFC Top 100 Direct,Redemption,216603,Delhi,36-45,Female,B30
20093,2022-01-02,UTI Flexi Cap Direct,Lumpsum,4941,Telangana,18-25,Male,T30
20094,2022-07-23,Nippon Large Cap Direct,SIP,373065,Kerala,46-60,Female,T30
20095,2025-06-21,ICICI Pru Bluechip Direct,SIP,207099,Tamil Nadu,46-60,Female,T30
20096,2025-08-05,DSP Top 100 Equity Direct,Lumpsum,194997,Gujarat,18-25,Male,T30
20097,2022-08-26,Kotak Bluechip Direct,Lumpsum,318436,Karnataka,46-60,Female,T30
20098,2024-01-03,Nippon Large Cap Direct,SIP,94624,Andhra Pradesh,18-25,Male,T30
20099,2024-11-03,Mirae Asset Large Cap Direct,Lumpsum,342178,Karnataka,46-60,Male,T30
20100,2023-06-24,Kotak Bluechip Direct,SIP,170944,Andhra Pradesh,18-25,Female,B30
20101,2025-09-15,ABSL Frontline Equity Direct,SIP,415923,Rajasthan,60+,Female,B30
20102,2024-05-30,HDFC Top 100 Direct,Lumpsum,291742,Tamil Nadu,18-25,Male,B30
20103,2024-08-17,Nippon Large Cap Direct,SIP,386496,Karnataka,26-35,Male,B30
20104,2022-06-10,HDFC Top 100 Direct,SIP,235819,Delhi,18-25,Female,T30
20105,2023-12-30,Mirae Asset Large Cap Direct,Lumpsum,368045,Uttar Pradesh,36-45,Female,B30
20106,2022-08-21,ABSL Frontline Equity Direct,SIP,47345,Andhra Pradesh,18-25,Male,T30
20107,2023-11-07,UTI Flexi Cap Direct,SIP,93918,Tamil Nadu,26-35,Male,T30
20108,2022-09-17,Kotak Bluechip Direct,SIP,460522,West Bengal,60+,Male,T30
20109,2024-08-29,ABSL Frontline Equity Direct,SIP,448140,Gujarat,46-60,Female,T30
20110,2023-12-07,ABSL Frontline Equity Direct,SIP,484312,Karnataka,60+,Male,T30
20111,2025-05-01,ABSL Frontline Equity Direct,SIP,245864,Maharashtra,18-25,Male,T30
20112,2024-02-04,Kotak Bluechip Direct,SIP,89607,Andhra Pradesh,60+,Female,T30
20113,2023-01-20,UTI Flexi Cap Direct,Lumpsum,245747,West Bengal,18-25,Male,T30
20114,2023-12-03,ICICI Pru Bluechip Direct,Lumpsum,266418,Rajasthan,26-35,Male,T30
20115,2023-01-21,HDFC Top 100 Direct,SIP,206794,Tamil Nadu,46-60,Male,T30
20116,2024-02-15,SBI Bluechip Direct,SIP,260854,Andhra Pradesh,26-35,Female,T30
20117,2025-01-31,UTI Flexi Cap Direct,Lumpsum,164657,Punjab,46-60,Male,T30
20118,2025-12-07,Nippon Large Cap Direct,Redemption,230784,Punjab,36-45,Male,T30
20119,2023-09-19,Kotak Bluechip Direct,Redemption,196601,Delhi,18-25,Female,T30
20120,2023-12-31,Nippon Large Cap Direct,SIP,21397,Andhra Pradesh,18-25,Male,B30
20121,2025-10-01,Nippon Large Cap Direct,Lumpsum,117967,Telangana,36-45,Female,B30
20122,2023-04-12,Kotak Bluechip Direct,Redemption,445070,Telangana,26-35,Male,T30
20123,2023-11-04,ICICI Pru Bluechip Direct,Lumpsum,167959,Andhra Pradesh,46-60,Male,T30
20124,2023-08-02,SBI Bluechip Direct,Lumpsum,343640,West Bengal,26-35,Male,T30
20125,2022-06-17,ABSL Frontline Equity Direct,SIP,62062,Delhi,36-45,Female,T30
20126,2022-05-20,HDFC Top 100 Direct,Redemption,317330,Punjab,18-25,Female,T30
20127,2022-05-02,Axis Bluechip Direct,Redemption,242595,Kerala,46-60,Female,T30
20128,2023-09-01,DSP Top 100 Equity Direct,SIP,130748,Telangana,60+,Female,T30
20129,2022-06-11,ICICI Pru Bluechip Direct,SIP,310420,Andhra Pradesh,60+,Male,T30
20130,2023-03-25,ABSL Frontline Equity Direct,Lumpsum,423619,Uttar Pradesh,60+,Male,T30
20131,2024-09-14,Mirae Asset Large Cap Direct,SIP,98705,Tamil Nadu,46-60,Female,T30
20132,2022-06-18,Kotak Bluechip Direct,Redemption,404726,Rajasthan,36-45,Female,T30
20133,2024-05-25,Mirae Asset Large Cap Direct,Lumpsum,165938,Telangana,46-60,Male,B30
20134,2023-08-20,HDFC Top 100 Direct,Lumpsum,200752,Uttar Pradesh,26-35,Male,T30
20135,2025-07-12,SBI Bluechip Direct,SIP,475359,Maharashtra,60+,Female,T30
20136,2023-12-31,ICICI Pru Bluechip Direct,SIP,314300,Andhra Pradesh,46-60,Female,B30
20137,2022-02-25,HDFC Top 100 Direct,Lumpsum,474336,Rajasthan,46-60,Male,T30
20138,2024-07-21,HDFC Top 100 Direct,Lumpsum,81424,Uttar Pradesh,26-35,Female,T30
20139,2024-05-28,Mirae Asset Large Cap Direct,Redemption,45307,Delhi,36-45,Female,B30
20140,2023-12-23,Nippon Large Cap Direct,SIP,464248,Uttar Pradesh,26-35,Female,B30
20141,2024-12-16,Kotak Bluechip Direct,Redemption,29620,Punjab,26-35,Male,B30
20142,2023-02-04,ABSL Frontline Equity Direct,Redemption,426540,Delhi,36-45,Female,B30
20143,2022-05-20,ICICI Pru Bluechip Direct,SIP,312508,Telangana,18-25,Male,T30
20144,2024-06-19,ABSL Frontline Equity Direct,Redemption,481083,Andhra Pradesh,36-45,Male,B30
20145,2023-04-09,Mirae Asset Large Cap Direct,Lumpsum,124515,West Bengal,36-45,Female,T30
20146,2025-04-04,HDFC Top 100 Direct,SIP,448618,West Bengal,18-25,Female,B30
20147,2023-02-09,UTI Flexi Cap Direct,SIP,446472,Karnataka,36-45,Female,T30
20148,2025-07-22,ABSL Frontline Equity Direct,Redemption,420754,Tamil Nadu,18-25,Female,B30
20149,2024-02-13,UTI Flexi Cap Direct,SIP,243627,Maharashtra,36-45,Female,T30
20150,2023-01-09,UTI Flexi Cap Direct,SIP,454036,Punjab,46-60,Female,T30
20151,2025-09-03,DSP Top 100 Equity Direct,SIP,474382,Uttar Pradesh,46-60,Male,T30
20152,2022-08-15,UTI Flexi Cap Direct,Lumpsum,122125,Telangana,26-35,Female,T30
20153,2024-10-08,ABSL Frontline Equity Direct,Lumpsum,360199,Rajasthan,26-35,Female,T30
20154,2022-07-29,UTI Flexi Cap Direct,SIP,119380,Maharashtra,18-25,Male,B30
20155,2023-04-30,ABSL Frontline Equity Direct,SIP,408316,Telangana,60+,Male,B30
20156,2022-03-08,ABSL Frontline Equity Direct,Redemption,15506,Tamil Nadu,60+,Male,T30
20157,2022-05-14,HDFC Top 100 Direct,SIP,258039,Kerala,36-45,Male,T30
20158,2024-01-13,Mirae Asset Large Cap Direct,Redemption,305301,Punjab,36-45,Male,T30
20159,2023-08-29,Mirae Asset Large Cap Direct,Lumpsum,249249,Punjab,46-60,Female,B30
20160,2025-05-03,UTI Flexi Cap Direct,Redemption,233887,Tamil Nadu,18-25,Male,T30
20161,2023-08-16,Nippon Large Cap Direct,SIP,188242,Karnataka,18-25,Male,T30
20162,2022-07-02,Nippon Large Cap Direct,SIP,437299,Gujarat,26-35,Male,T30
20163,2023-08-22,Axis Bluechip Direct,SIP,285478,Delhi,26-35,Male,T30
20164,2025-02-01,Kotak Bluechip Direct,Redemption,296299,Rajasthan,46-60,Female,B30
20165,2024-01-28,Nippon Large Cap Direct,SIP,409327,Rajasthan,36-45,Female,B30
20166,2024-02-09,Nippon Large Cap Direct,Redemption,489110,Andhra Pradesh,18-25,Female,T30
20167,2022-04-10,Nippon Large Cap Direct,SIP,92952,Delhi,46-60,Female,T30
20168,2022-12-17,SBI Bluechip Direct,SIP,90741,Kerala,18-25,Male,T30
20169,2025-11-14,Axis Bluechip Direct,SIP,91679,Tamil Nadu,46-60,Male,T30
20170,2025-12-20,SBI Bluechip Direct,SIP,50431,Tamil Nadu,18-25,Female,T30
20171,2022-04-03,Nippon Large Cap Direct,Redemption,210837,Maharashtra,26-35,Male,T30
20172,2022-08-28,ABSL Frontline Equity Direct,SIP,278833,Tamil Nadu,36-45,Female,B30
20173,2022-10-22,Axis Bluechip Direct,SIP,257642,Maharashtra,26-35,Female,T30
20174,2023-03-08,ABSL Frontline Equity Direct,Lumpsum,148686,Tamil Nadu,26-35,Male,T30
20175,2022-08-10,UTI Flexi Cap Direct,Redemption,90023,Tamil Nadu,18-25,Male,T30
20176,2023-12-24,HDFC Top 100 Direct,Lumpsum,401110,Kerala,18-25,Male,B30
20177,2022-09-29,Nippon Large Cap Direct,SIP,316525,Telangana,26-35,Female,T30
20178,2023-03-09,Mirae Asset Large Cap Direct,SIP,94859,Punjab,18-25,Female,T30
20179,2025-03-25,UTI Flexi Cap Direct,SIP,184077,Gujarat,26-35,Male,T30
20180,2024-09-19,Nippon Large Cap Direct,SIP,66888,Rajasthan,18-25,Male,T30
20181,2022-08-31,ICICI Pru Bluechip Direct,SIP,236008,West Bengal,46-60,Female,B30
20182,2025-07-02,Mirae Asset Large Cap Direct,Redemption,358368,Andhra Pradesh,18-25,Female,T30
20183,2025-10-28,HDFC Top 100 Direct,Redemption,134164,Punjab,26-35,Female,T30
20184,2025-10-01,Axis Bluechip Direct,Lumpsum,175002,Karnataka,26-35,Male,T30
20185,2024-06-16,ICICI Pru Bluechip Direct,SIP,440828,Telangana,18-25,Male,T30
20186,2024-02-27,UTI Flexi Cap Direct,Redemption,144625,Delhi,36-45,Female,T30
20187,2025-07-21,ICICI Pru Bluechip Direct,Lumpsum,429061,Delhi,36-45,Male,T30
20188,2023-11-06,DSP Top 100 Equity Direct,SIP,277090,Uttar Pradesh,18-25,Female,T30
20189,2025-04-10,Kotak Bluechip Direct,Redemption,11140,Andhra Pradesh,46-60,Female,B30
20190,2022-03-18,Mirae Asset Large Cap Direct,Lumpsum,129368,Punjab,26-35,Female,T30
20191,2025-10-31,UTI Flexi Cap Direct,Lumpsum,84891,West Bengal,36-45,Male,T30
20192,2024-08-14,ICICI Pru Bluechip Direct,SIP,22520,Rajasthan,60+,Male,B30
20193,2025-10-30,UTI Flexi Cap Direct,SIP,255324,Tamil Nadu,36-45,Male,T30
20194,2023-02-06,Kotak Bluechip Direct,SIP,411285,West Bengal,18-25,Male,T30
20195,2023-04-23,Nippon Large Cap Direct,Lumpsum,325836,Kerala,46-60,Female,T30
20196,2024-05-21,ICICI Pru Bluechip Direct,Lumpsum,82102,Delhi,36-45,Male,T30
20197,2022-06-27,Kotak Bluechip Direct,SIP,384973,Punjab,60+,Female,T30
20198,2024-09-17,Axis Bluechip Direct,Lumpsum,232989,Gujarat,26-35,Male,T30
20199,2024-09-10,HDFC Top 100 Direct,Redemption,111102,Rajasthan,60+,Male,T30
20200,2024-11-10,Kotak Bluechip Direct,SIP,137984,Rajasthan,18-25,Male,T30
20201,2022-07-22,Kotak Bluechip Direct,SIP,83943,Punjab,36-45,Female,T30
20202,2024-01-15,DSP Top 100 Equity Direct,Lumpsum,349445,Punjab,60+,Male,B30
20203,2022-09-15,Kotak Bluechip Direct,SIP,350699,Maharashtra,18-25,Female,B30
20204,2022-02-12,ICICI Pru Bluechip Direct,SIP,281741,Rajasthan,36-45,Female,T30
20205,2024-10-14,HDFC Top 100 Direct,Redemption,243604,Kerala,60+,Female,T30
20206,2025-03-30,Mirae Asset Large Cap Direct,SIP,306371,West Bengal,26-35,Female,T30
20207,2024-06-14,UTI Flexi Cap Direct,Redemption,355315,Delhi,46-60,Male,T30
20208,2025-01-07,Axis Bluechip Direct,SIP,423918,Telangana,18-25,Female,T30
20209,2025-04-13,Mirae Asset Large Cap Direct,Redemption,464239,Gujarat,60+,Female,T30
20210,2025-07-01,DSP Top 100 Equity Direct,SIP,202142,Karnataka,46-60,Male,T30
20211,2024-06-28,Nippon Large Cap Direct,SIP,88547,Tamil Nadu,18-25,Male,B30
20212,2023-05-29,DSP Top 100 Equity Direct,SIP,184542,Tamil Nadu,60+,Male,T30
20213,2025-05-02,HDFC Top 100 Direct,Redemption,302673,Gujarat,26-35,Male,T30
20214,2023-01-27,ICICI Pru Bluechip Direct,SIP,28312,Andhra Pradesh,36-45,Male,T30
20215,2025-08-01,Nippon Large Cap Direct,Redemption,347315,Punjab,18-25,Male,T30
20216,2024-01-11,DSP Top 100 Equity Direct,SIP,478631,Maharashtra,46-60,Male,T30
20217,2022-08-09,ICICI Pru Bluechip Direct,SIP,101016,Telangana,26-35,Female,B30
20218,2022-07-03,Mirae Asset Large Cap Direct,SIP,358531,Telangana,60+,Female,B30
20219,2023-06-19,DSP Top 100 Equity Direct,SIP,436572,Telangana,18-25,Male,T30
20220,2025-10-20,SBI Bluechip Direct,Lumpsum,391955,West Bengal,26-35,Female,T30
20221,2024-07-24,Mirae Asset Large Cap Direct,SIP,248007,Rajasthan,46-60,Male,T30
20222,2022-03-12,SBI Bluechip Direct,SIP,245823,Tamil Nadu,60+,Male,T30
20223,2024-03-16,Kotak Bluechip Direct,Redemption,348794,Punjab,36-45,Female,T30
20224,2025-03-06,Axis Bluechip Direct,Lumpsum,305605,Telangana,46-60,Male,B30
20225,2025-03-26,ICICI Pru Bluechip Direct,SIP,48710,Andhra Pradesh,36-45,Female,T30
20226,2024-01-03,DSP Top 100 Equity Direct,SIP,30780,Rajasthan,60+,Female,T30
20227,2022-06-28,DSP Top 100 Equity Direct,Lumpsum,249871,Gujarat,46-60,Male,T30
20228,2023-08-28,SBI Bluechip Direct,SIP,408619,Karnataka,18-25,Female,B30
20229,2023-04-28,Nippon Large Cap Direct,Lumpsum,279888,Maharashtra,60+,Female,T30
20230,2023-11-05,Mirae Asset Large Cap Direct,SIP,47153,Gujarat,46-60,Female,T30
20231,2024-03-30,SBI Bluechip Direct,SIP,29174,Kerala,46-60,Male,T30
20232,2023-11-30,Kotak Bluechip Direct,Redemption,173318,Rajasthan,60+,Male,B30
20233,2022-01-27,Nippon Large Cap Direct,Lumpsum,145220,Rajasthan,36-45,Female,T30
20234,2023-12-29,DSP Top 100 Equity Direct,SIP,90412,Tamil Nadu,36-45,Female,T30
20235,2025-06-03,DSP Top 100 Equity Direct,Redemption,212944,Telangana,36-45,Male,T30
20236,2024-10-29,Axis Bluechip Direct,SIP,61684,Karnataka,26-35,Female,T30
20237,2023-04-21,Nippon Large Cap Direct,SIP,6672,Rajasthan,46-60,Male,B30
20238,2024-11-27,ABSL Frontline Equity Direct,SIP,354538,Telangana,18-25,Female,T30
20239,2023-12-31,HDFC Top 100 Direct,SIP,232493,West Bengal,26-35,Female,B30
20240,2022-04-11,DSP Top 100 Equity Direct,SIP,255722,West Bengal,36-45,Female,T30
20241,2022-03-30,UTI Flexi Cap Direct,SIP,83892,Punjab,60+,Female,B30
20242,2024-01-22,Kotak Bluechip Direct,Lumpsum,62409,Kerala,46-60,Female,T30
20243,2023-11-26,Nippon Large Cap Direct,Redemption,305728,Maharashtra,18-25,Male,B30
20244,2023-09-11,DSP Top 100 Equity Direct,SIP,95482,Telangana,36-45,Male,T30
20245,2025-10-30,SBI Bluechip Direct,SIP,96975,Punjab,46-60,Female,T30
20246,2024-03-03,HDFC Top 100 Direct,Redemption,356904,Karnataka,46-60,Female,B30
20247,2022-02-14,HDFC Top 100 Direct,SIP,122551,Andhra Pradesh,46-60,Male,B30
20248,2024-08-27,HDFC Top 100 Direct,SIP,418242,West Bengal,26-35,Female,T30
20249,2024-03-18,ICICI Pru Bluechip Direct,SIP,58840,Punjab,36-45,Female,B30
20250,2024-08-26,ABSL Frontline Equity Direct,SIP,397238,Tamil Nadu,46-60,Female,T30
20251,2022-05-16,SBI Bluechip Direct,SIP,78117,Karnataka,36-45,Female,T30
20252,2025-10-13,Mirae Asset Large Cap Direct,SIP,1369,West Bengal,36-45,Female,B30
20253,2025-01-01,UTI Flexi Cap Direct,Redemption,234208,Andhra Pradesh,18-25,Female,B30
20254,2025-12-22,Nippon Large Cap Direct,SIP,460482,Andhra Pradesh,18-25,Female,T30
20255,2023-09-20,ABSL Frontline Equity Direct,Lumpsum,278036,West Bengal,36-45,Male,T30
20256,2025-02-11,Mirae Asset Large Cap Direct,SIP,185642,Kerala,18-25,Female,T30
20257,2022-12-11,HDFC Top 100 Direct,SIP,333149,Punjab,46-60,Female,T30
20258,2022-06-06,Mirae Asset Large Cap Direct,SIP,397997,West Bengal,36-45,Female,B30
20259,2024-11-15,DSP Top 100 Equity Direct,SIP,81514,West Bengal,18-25,Female,T30
20260,2022-04-20,DSP Top 100 Equity Direct,SIP,341452,Telangana,46-60,Male,B30
20261,2023-08-08,Kotak Bluechip Direct,SIP,361186,Rajasthan,26-35,Female,B30
20262,2024-12-16,Kotak Bluechip Direct,SIP,371978,Punjab,36-45,Female,B30
20263,2023-06-17,Nippon Large Cap Direct,SIP,208598,Punjab,26-35,Female,T30
20264,2022-09-20,Nippon Large Cap Direct,Lumpsum,39470,Tamil Nadu,60+,Male,T30
20265,2025-09-01,ABSL Frontline Equity Direct,SIP,330043,Tamil Nadu,36-45,Male,T30
20266,2025-06-23,Kotak Bluechip Direct,SIP,292496,West Bengal,18-25,Male,T30
20267,2022-09-28,HDFC Top 100 Direct,SIP,15548,Kerala,46-60,Male,T30
20268,2025-09-14,Kotak Bluechip Direct,Lumpsum,350013,West Bengal,26-35,Male,T30
20269,2025-04-28,ABSL Frontline Equity Direct,Redemption,407787,Rajasthan,46-60,Female,T30
20270,2025-05-07,Axis Bluechip Direct,SIP,88017,Kerala,60+,Female,T30
20271,2023-09-28,Axis Bluechip Direct,SIP,142911,West Bengal,26-35,Male,T30
20272,2022-01-14,Mirae Asset Large Cap Direct,SIP,188775,West Bengal,46-60,Male,B30
20273,2022-05-13,HDFC Top 100 Direct,Redemption,247373,West Bengal,18-25,Female,T30
20274,2023-04-17,Axis Bluechip Direct,SIP,316679,Rajasthan,46-60,Male,T30
20275,2025-01-21,Axis Bluechip Direct,SIP,471135,Punjab,26-35,Female,B30
20276,2022-02-03,Mirae Asset Large Cap Direct,SIP,365011,Kerala,46-60,Male,B30
20277,2023-04-05,UTI Flexi Cap Direct,Redemption,65770,Maharashtra,26-35,Female,T30
20278,2024-07-26,SBI Bluechip Direct,SIP,219640,Tamil Nadu,60+,Female,T30
20279,2024-11-25,HDFC Top 100 Direct,SIP,364143,Uttar Pradesh,36-45,Female,B30
20280,2023-10-08,Nippon Large Cap Direct,SIP,133398,Rajasthan,18-25,Male,T30
20281,2023-09-07,ABSL Frontline Equity Direct,Redemption,402215,Telangana,18-25,Female,T30
20282,2023-07-24,ABSL Frontline Equity Direct,Redemption,325098,Uttar Pradesh,60+,Male,T30
20283,2025-01-07,Axis Bluechip Direct,SIP,183721,West Bengal,26-35,Male,T30
20284,2023-01-22,DSP Top 100 Equity Direct,SIP,215587,Punjab,36-45,Female,B30
20285,2023-08-20,HDFC Top 100 Direct,Redemption,152487,Delhi,60+,Male,T30
20286,2023-09-09,ABSL Frontline Equity Direct,Lumpsum,227347,Kerala,60+,Female,T30
20287,2022-06-05,DSP Top 100 Equity Direct,Lumpsum,390013,Tamil Nadu,18-25,Female,T30
20288,2024-12-06,Kotak Bluechip Direct,SIP,373419,Rajasthan,60+,Male,B30
20289,2024-05-28,DSP Top 100 Equity Direct,SIP,468764,Tamil Nadu,60+,Female,T30
20290,2024-07-13,HDFC Top 100 Direct,SIP,112151,Kerala,26-35,Female,B30
20291,2022-04-17,Axis Bluechip Direct,Lumpsum,229359,Andhra Pradesh,46-60,Female,T30
20292,2024-02-16,Mirae Asset Large Cap Direct,Redemption,140002,Tamil Nadu,18-25,Male,T30
20293,2022-09-24,UTI Flexi Cap Direct,Lumpsum,143817,Punjab,26-35,Female,T30
20294,2022-11-27,Axis Bluechip Direct,SIP,477754,Tamil Nadu,36-45,Female,T30
20295,2023-04-29,ABSL Frontline Equity Direct,Redemption,331412,Andhra Pradesh,46-60,Female,T30
